Criação das árvores ordenadas:
n_persons	index	time        
1048576  	0    	1.269128e+00
1048576  	1    	1.381868e+00
1048576  	2    	1.305867e+00
1048576  	3    	1.087485e+00

Procura de nós nas árvores:
n_persons	index	time        
1048576  	0    	1.258707e+00
1048576  	1    	1.401387e+00
1048576  	2    	1.283615e+00
1048576  	3    	1.182641e+00

Maior profundidade das árvores:
n_persons	index	time        	depth
1048576  	0    	6.578720e-02	52   
1048576  	1    	7.518700e-02	48   
1048576  	2    	7.257280e-02	46   
1048576  	3    	7.097020e-02	49   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 	lvl46 	lvl47 	lvl48 	lvl49 	lvl50 	lvl51 	lvl52 
1048576  	0    	5.949190e-02	1     	2     	4     	8     	16    	32    	63    	122   	241   	452   	832   	1492  	2534  	4186  	6644  	10042 	14227 	19546 	25724 	32335 	39276 	46271 	52950 	58914 	63917 	67917 	70325 	70849 	69381 	65775 	60615 	54441 	47632 	40396 	32850 	25897 	19786 	14459 	10344 	6915  	4485  	2788  	1724  	952   	583   	326   	168   	73    	34    	17    	9     	3     	1     
1048576  	1    	5.845610e-02	1     	2     	4     	8     	16    	32    	64    	127   	252   	495   	939   	1742  	3097  	5264  	8576  	13131 	19163 	26505 	34754 	43732 	53462 	63033 	71991 	78628 	82703 	83526 	81073 	75402 	67135 	57466 	47348 	37487 	28731 	21132 	14830 	10076 	6583  	4120  	2489  	1474  	867   	519   	291   	159   	85    	39    	14    	6     	3     	nan   	nan   	nan   	nan   
1048576  	2    	6.480660e-02	1     	2     	4     	8     	16    	32    	64    	127   	248   	475   	910   	1708  	3076  	5342  	8924  	14254 	21392 	30708 	41630 	53161 	64718 	74566 	81887 	86009 	86330 	82892 	76413 	67516 	57620 	48024 	38840 	30442 	23073 	16695 	11601 	7761  	5061  	3180  	1890  	1061  	516   	252   	106   	30    	5     	4     	2     	nan   	nan   	nan   	nan   	nan   	nan   
1048576  	3    	6.535600e-02	1     	2     	4     	8     	16    	32    	64    	128   	254   	489   	924   	1709  	3054  	5256  	8705  	13714 	20443 	29051 	39234 	50548 	62043 	71889 	79890 	85005 	86084 	83474 	78109 	70439 	61222 	50906 	40872 	31630 	23689 	17117 	11913 	8002  	5269  	3251  	1884  	1112  	577   	289   	146   	56    	36    	17    	9     	7     	2     	1     	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "^John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	22192 Woodbridge (Prince William county)                       	6740 404 344     	474-34-3985            
1817    	John Brown                     	77433 Cypress (Harris county)                                  	9777 784 931     	300-95-7964            
1818    	John Brown                     	77449 Katy (Harris county)                                     	1717 388 987     	092-16-2604            
1819    	John Brown                     	77450 Katy (Harris county)                                     	9579 077 796     	587-88-1061            
1820    	John Brown                     	77459 Missouri City (Fort Bend county)                         	1040 312 917     	814-05-6769            
1821    	John Brown                     	77479 Sugar Land (Fort Bend county)                            	9793 011 848     	674-35-9071            
1822    	John Brown                     	77845 College Station (Brazos county)                          	1682 994 691     	288-33-0016            
1823    	John Brown                     	78130 New Braunfels (Comal county)                             	9189 730 642     	669-95-3386            
1824    	John Brown                     	78240 San Antonio (Bexar county)                               	8117 793 641     	057-29-6975            
1825    	John Brown                     	78245 San Antonio (Bexar county)                               	3377 608 095     	236-75-8017            
1826    	John Brown                     	78250 San Antonio (Bexar county)                               	3673 903 403     	248-13-7649            
1827    	John Brown                     	78521 Brownsville (Cameron county)                             	6933 121 324     	069-44-2388            
1828    	John Brown                     	78572 Mission (Hidalgo county)                                 	5278 461 101     	510-22-4869            
1829    	John Brown                     	78572 Mission (Hidalgo county)                                 	6598 961 827     	389-63-7169            
1830    	John Brown                     	78596 Weslaco (Hidalgo county)                                 	2810 525 211     	852-64-3394            
1831    	John Brown                     	78613 Cedar Park (Williamson county)                           	3382 162 967     	001-30-7779            
1832    	John Brown                     	78640 Kyle (Hays county)                                       	4554 207 670     	596-12-0737            
1833    	John Brown                     	79912 El Paso (El Paso county)                                 	8063 485 876     	753-88-0728            
1834    	John Brown                     	79938 El Paso (El Paso county)                                 	8182 914 516     	629-71-3213            
1835    	John Brown                     	80013 Aurora (Arapahoe county)                                 	4702 990 346     	020-71-0474            
1836    	John Brown                     	80015 Aurora (Arapahoe county)                                 	5040 052 275     	810-03-6178            
1837    	John Brown                     	84015 Clearfield (Davis county)                                	7769 849 189     	920-62-4932            
1838    	John Brown                     	84015 Clearfield (Davis county)                                	8649 047 623     	335-80-8822            
1839    	John Brown                     	84095 South Jordan (Salt Lake county)                          	1650 183 998     	822-52-9699            
1840    	John Brown                     	84095 South Jordan (Salt Lake county)                          	4531 791 021     	791-45-8468            
1841    	John Brown                     	84095 South Jordan (Salt Lake county)                          	9690 443 991     	760-76-0102            
1842    	John Brown                     	84118 Salt Lake City (Salt Lake county)                        	7233 362 920     	100-79-1287            
1843    	John Brown                     	84118 Salt Lake City (Salt Lake county)                        	8674 033 618     	980-63-3016            
1844    	John Brown                     	85008 Phoenix (Maricopa county)                                	4601 904 744     	285-82-2722            
1845    	John Brown                     	85035 Phoenix (Maricopa county)                                	3028 860 611     	767-55-5941            
1846    	John Brown                     	85035 Phoenix (Maricopa county)                                	3311 922 762     	162-25-6442            
1847    	John Brown                     	85041 Phoenix (Maricopa county)                                	9064 876 244     	088-59-3044            
1848    	John Brown                     	85142 Queen Creek (Maricopa county)                            	4370 041 006     	185-51-7353            
1849    	John Brown                     	85142 Queen Creek (Maricopa county)                            	5862 360 526     	081-04-9388            
1850    	John Brown                     	85142 Queen Creek (Maricopa county)                            	9735 093 127     	238-22-0093            
1851    	John Brown                     	85204 Mesa (Maricopa county)                                   	6322 879 668     	776-04-7411            
1852    	John Brown                     	85308 Glendale (Maricopa county)                               	9557 184 293     	207-38-6449            
1853    	John Brown                     	85326 Buckeye (Maricopa county)                                	8294 846 195     	109-80-9040            
1854    	John Brown                     	85364 Yuma (Yuma county)                                       	7123 527 366     	871-38-5593            
1855    	John Brown                     	8701 Lakewood (Ocean county)                                   	3241 922 229     	843-85-0973            
1856    	John Brown                     	8701 Lakewood (Ocean county)                                   	5420 398 470     	834-04-0112            
1857    	John Brown                     	87121 Albuquerque (Bernalillo county)                          	1279 405 075     	746-40-5203            
1858    	John Brown                     	89110 Las Vegas (Clark county)                                 	8072 042 723     	438-79-2009            
1859    	John Brown                     	89115 Las Vegas (Clark county)                                 	7766 110 597     	874-08-6570            
1860    	John Brown                     	89123 Las Vegas (Clark county)                                 	1588 462 702     	592-01-6364            
1861    	John Brown                     	90001 Los Angeles (Los Angeles county)                         	5194 791 963     	172-83-1045            
1862    	John Brown                     	90011 Los Angeles (Los Angeles county)                         	4905 165 884     	946-58-7208            
1863    	John Brown                     	90011 Los Angeles (Los Angeles county)                         	5317 581 777     	612-38-5735            
1864    	John Brown                     	90019 Los Angeles (Los Angeles county)                         	4132 832 338     	975-07-5899            
1865    	John Brown                     	90042 Los Angeles (Los Angeles county)                         	3862 975 783     	352-15-9883            
1866    	John Brown                     	90044 Los Angeles (Los Angeles county)                         	5258 097 433     	670-38-9682            
1867    	John Brown                     	90066 Los Angeles (Los Angeles county)                         	2110 844 888     	775-41-2443            
1868    	John Brown                     	90250 Hawthorne (Los Angeles county)                           	8436 190 089     	720-11-0485            
1869    	John Brown                     	90255 Huntington Park (Los Angeles county)                     	3473 541 692     	316-11-3515            
1870    	John Brown                     	90255 Huntington Park (Los Angeles county)                     	4531 954 794     	371-16-0273            
1871    	John Brown                     	90262 Lynwood (Los Angeles county)                             	3504 300 285     	166-71-0406            
1872    	John Brown                     	90280 South Gate (Los Angeles county)                          	5582 957 854     	338-01-0709            
1873    	John Brown                     	90650 Norwalk (Los Angeles county)                             	3952 617 727     	959-78-9203            
1874    	John Brown                     	90650 Norwalk (Los Angeles county)                             	6650 284 596     	451-97-6898            
1875    	John Brown                     	90706 Bellflower (Los Angeles county)                          	1390 505 090     	573-19-3895            
1876    	John Brown                     	90731 San Pedro (Los Angeles county)                           	1314 863 961     	302-74-7363            
1877    	John Brown                     	90805 Long Beach (Los Angeles county)                          	4151 044 767     	534-78-6983            
1878    	John Brown                     	91335 Reseda (Los Angeles county)                              	9490 795 756     	288-30-8916            
1879    	John Brown                     	91342 Sylmar (Los Angeles county)                              	4660 015 820     	828-38-1828            
1880    	John Brown                     	91402 Panorama City (Los Angeles county)                       	1089 310 484     	910-35-1162            
1881    	John Brown                     	91402 Panorama City (Los Angeles county)                       	6468 964 781     	595-46-5461            
1882    	John Brown                     	91706 Baldwin Park (Los Angeles county)                        	2797 127 131     	996-33-0127            
1883    	John Brown                     	91710 Chino (San Bernardino county)                            	7492 582 742     	213-49-5457            
1884    	John Brown                     	91730 Rancho Cucamonga (San Bernardino county)                 	4407 888 970     	745-80-7055            
1885    	John Brown                     	91744 La Puente (Los Angeles county)                           	8890 285 014     	204-03-9776            
1886    	John Brown                     	91911 Chula Vista (San Diego county)                           	6812 053 630     	071-67-1895            
1887    	John Brown                     	92335 Fontana (San Bernardino county)                          	9165 108 889     	576-26-2151            
1888    	John Brown                     	92376 Rialto (San Bernardino county)                           	7225 943 903     	138-65-8734            
1889    	John Brown                     	92503 Riverside (Riverside county)                             	1398 268 957     	347-51-0055            
1890    	John Brown                     	92553 Moreno Valley (Riverside county)                         	6726 786 952     	124-97-8386            
1891    	John Brown                     	926 San Juan (San Juan county)                                 	1233 622 210     	901-98-4044            
1892    	John Brown                     	92627 Costa Mesa (Orange county)                               	5798 427 842     	648-26-4075            
1893    	John Brown                     	92683 Westminster (Orange county)                              	2729 498 849     	372-87-8512            
1894    	John Brown                     	92683 Westminster (Orange county)                              	3643 479 510     	769-85-8692            
1895    	John Brown                     	92704 Santa Ana (Orange county)                                	3808 444 385     	384-52-5243            
1896    	John Brown                     	92704 Santa Ana (Orange county)                                	5990 387 222     	144-39-5782            
1897    	John Brown                     	92804 Anaheim (Orange county)                                  	4357 412 299     	902-15-6101            
1898    	John Brown                     	93257 Porterville (Tulare county)                              	8152 772 869     	105-70-7966            
1899    	John Brown                     	93906 Salinas (Monterey county)                                	2745 986 251     	239-48-9737            
1900    	John Brown                     	94015 Daly City (San Mateo county)                             	5357 129 078     	597-08-4618            
1901    	John Brown                     	94015 Daly City (San Mateo county)                             	9421 841 632     	776-78-8933            
1902    	John Brown                     	94501 Alameda (Alameda county)                                 	7455 847 919     	243-31-1033            
1903    	John Brown                     	94509 Antioch (Contra Costa county)                            	6526 228 745     	180-18-3233            
1904    	John Brown                     	94513 Brentwood (Contra Costa county)                          	7773 475 103     	537-30-1601            
1905    	John Brown                     	94533 Fairfield (Solano county)                                	7004 741 427     	998-24-9913            
1906    	John Brown                     	94587 Union City (Alameda county)                              	9846 900 901     	614-10-8909            
1907    	John Brown                     	94806 San Pablo (Contra Costa county)                          	2297 248 665     	843-19-2143            
1908    	John Brown                     	95051 Santa Clara (Santa Clara county)                         	3632 926 435     	949-47-3542            
1909    	John Brown                     	95111 San Jose (Santa Clara county)                            	7176 223 826     	464-05-0895            
1910    	John Brown                     	95112 San Jose (Santa Clara county)                            	4198 716 494     	260-36-6517            
1911    	John Brown                     	95355 Modesto (Stanislaus county)                              	2450 080 446     	712-70-7041            
1912    	John Brown                     	95355 Modesto (Stanislaus county)                              	5776 504 520     	428-22-5495            
1913    	John Brown                     	95630 Folsom (Sacramento county)                               	9863 939 027     	608-53-1932            
1914    	John Brown                     	95758 Elk Grove (Sacramento county)                            	8120 944 613     	391-29-5698            
1915    	John Brown                     	95828 Sacramento (Sacramento county)                           	4102 047 905     	155-74-2822            
1916    	John Brown                     	96706 Ewa Beach (Honolulu county)                              	1293 523 985     	416-11-2339            
1917    	John Brown                     	96818 Honolulu (Honolulu county)                               	7071 683 062     	577-90-0758            
1918    	John Brown                     	97229 Portland (Washington county)                             	4670 201 824     	755-67-5521            
1919    	John Brown                     	97229 Portland (Washington county)                             	8409 324 525     	878-82-3904            
1920    	John Brown                     	98682 Vancouver (Clark county)                                 	7713 749 795     	001-45-2275            
1921    	John Browning                  	10977 Spring Valley (Rockland county)                          	7605 961 368     	970-54-2132            
1922    	John Browning                  	32808 Orlando (Orange county)                                  	8628 772 401     	792-85-5876            
1923    	John Browning                  	7087 Union City (Hudson county)                                	9522 267 966     	145-95-5895            
1924    	John Browning                  	79936 El Paso (El Paso county)                                 	7859 968 791     	210-02-1094            
1925    	John Browning                  	92592 Temecula (Riverside county)                              	2129 008 605     	194-20-8052            
1926    	John Browning                  	94112 San Francisco (San Francisco county)                     	1976 584 430     	694-80-2293            
1927    	John Browning                  	96797 Waipahu (Honolulu county)                                	9657 404 626     	223-04-7268            
1928    	John Bruce                     	10025 New York City (New York county)                          	6744 899 737     	640-66-3492            
1929    	John Bruce                     	11221 Brooklyn (Kings county)                                  	8802 090 387     	038-68-0609            
1930    	John Bruce                     	33064 Pompano Beach (Broward county)                           	4012 210 219     	562-11-2080            
1931    	John Bruce                     	37013 Antioch (Davidson county)                                	9818 797 762     	421-81-8469            
1932    	John Bruce                     	44256 Medina (Medina county)                                   	9978 703 033     	490-36-3571            
1933    	John Bruce                     	60608 Chicago (Cook county)                                    	7958 493 478     	614-51-4316            
1934    	John Bruce                     	78245 San Antonio (Bexar county)                               	9267 227 733     	923-45-4270            
1935    	John Bruce                     	8753 Toms River (Ocean county)                                 	5197 825 110     	754-91-9689            
1936    	John Bruce                     	90003 Los Angeles (Los Angeles county)                         	5204 948 401     	311-37-6804            
1937    	John Bruce                     	90250 Hawthorne (Los Angeles county)                           	9687 930 082     	975-09-9693            
1938    	John Bruce                     	92627 Costa Mesa (Orange county)                               	1434 313 497     	188-30-2038            
1939    	John Bruce                     	94544 Hayward (Alameda county)                                 	2067 092 113     	755-41-8337            
1940    	John Bryan                     	32828 Orlando (Orange county)                                  	8011 204 609     	362-25-1358            
1941    	John Bryan                     	53215 Milwaukee (Milwaukee county)                             	3642 648 009     	914-77-6029            
1942    	John Bryan                     	76028 Burleson (Johnson county)                                	6891 518 214     	205-67-3231            
1943    	John Bryan                     	79936 El Paso (El Paso county)                                 	3784 037 770     	350-07-8337            
1944    	John Bryan                     	79936 El Paso (El Paso county)                                 	5358 628 308     	203-25-4607            
1945    	John Bryan                     	84404 Ogden (Weber county)                                     	2363 554 885     	766-84-6067            
1946    	John Bryan                     	90001 Los Angeles (Los Angeles county)                         	5013 336 831     	432-73-4097            
1947    	John Bryan                     	91342 Sylmar (Los Angeles county)                              	4890 065 314     	775-88-6006            
1948    	John Bryan                     	91977 Spring Valley (San Diego county)                         	8161 171 937     	061-26-0615            
1949    	John Bryan                     	98012 Bothell (Snohomish county)                               	4229 261 924     	817-98-6454            
1950    	John Bryant                    	10462 Bronx (Bronx county)                                     	7641 710 774     	696-64-9678            
1951    	John Bryant                    	11213 Brooklyn (Kings county)                                  	7679 904 937     	130-40-1492            
1952    	John Bryant                    	11220 Brooklyn (Kings county)                                  	5448 238 841     	798-58-2367            
1953    	John Bryant                    	11236 Brooklyn (Kings county)                                  	2540 605 448     	756-26-4829            
1954    	John Bryant                    	20019 Washington (District Of Columbia county)                 	8031 852 733     	395-43-8199            
1955    	John Bryant                    	22030 Fairfax (Fairfax City county)                            	8652 145 382     	495-86-7283            
1956    	John Bryant                    	29483 Summerville (Dorchester county)                          	8727 604 668     	613-79-5692            
1957    	John Bryant                    	30040 Cumming (Forsyth county)                                 	8801 747 113     	771-15-1129            
1958    	John Bryant                    	30052 Loganville (Gwinnett county)                             	9557 931 327     	601-49-4699            
1959    	John Bryant                    	32244 Jacksonville (Duval county)                              	9277 767 907     	516-48-8456            
1960    	John Bryant                    	33012 Hialeah (Miami-Dade county)                              	9984 995 275     	380-04-9370            
1961    	John Bryant                    	37064 Franklin (Williamson county)                             	5480 353 358     	890-15-3360            
1962    	John Bryant                    	43055 Newark (Licking county)                                  	1038 859 291     	949-62-7549            
1963    	John Bryant                    	43081 Westerville (Franklin county)                            	4792 386 936     	010-77-3098            
1964    	John Bryant                    	60505 Aurora (Kane county)                                     	1865 782 172     	608-69-9586            
1965    	John Bryant                    	60620 Chicago (Cook county)                                    	1163 157 351     	235-92-9428            
1966    	John Bryant                    	60628 Chicago (Cook county)                                    	8447 304 747     	911-39-5594            
1967    	John Bryant                    	66061 Olathe (Johnson county)                                  	4705 045 678     	312-14-3349            
1968    	John Bryant                    	75040 Garland (Dallas county)                                  	6166 949 035     	047-80-5905            
1969    	John Bryant                    	77095 Houston (Harris county)                                  	6841 927 937     	128-99-6950            
1970    	John Bryant                    	77479 Sugar Land (Fort Bend county)                            	7311 732 553     	822-46-3458            
1971    	John Bryant                    	77521 Baytown (Harris county)                                  	9191 159 729     	280-53-0594            
1972    	John Bryant                    	77573 League City (Galveston county)                           	2338 614 398     	105-19-5093            
1973    	John Bryant                    	77845 College Station (Brazos county)                          	7554 981 069     	399-20-5849            
1974    	John Bryant                    	85033 Phoenix (Maricopa county)                                	4415 304 077     	095-67-0500            
1975    	John Bryant                    	85281 Tempe (Maricopa county)                                  	1453 612 627     	148-85-5252            
1976    	John Bryant                    	85326 Buckeye (Maricopa county)                                	9026 270 230     	703-78-0367            
1977    	John Bryant                    	90011 Los Angeles (Los Angeles county)                         	9625 195 071     	088-34-4646            
1978    	John Bryant                    	91331 Pacoima (Los Angeles county)                             	2858 995 984     	877-12-3934            
1979    	John Bryant                    	91331 Pacoima (Los Angeles county)                             	8125 479 505     	831-43-5047            
1980    	John Bryant                    	91335 Reseda (Los Angeles county)                              	6765 439 771     	429-43-2921            
1981    	John Bryant                    	91766 Pomona (Los Angeles county)                              	3129 979 001     	746-92-0466            
1982    	John Bryant                    	91977 Spring Valley (San Diego county)                         	9341 614 134     	704-42-1307            
1983    	John Bryant                    	92404 San Bernardino (San Bernardino county)                   	4733 205 051     	215-47-5039            
1984    	John Bryant                    	92407 San Bernardino (San Bernardino county)                   	6480 640 619     	438-87-0461            
1985    	John Bryant                    	92630 Lake Forest (Orange county)                              	1260 324 815     	687-82-1060            
1986    	John Bryant                    	93536 Lancaster (Los Angeles county)                           	6094 160 662     	616-40-9622            
1987    	John Bryant                    	94501 Alameda (Alameda county)                                 	7924 947 265     	037-40-4410            
1988    	John Bryant                    	94565 Pittsburg (Contra Costa county)                          	7849 867 863     	586-05-3352            
1989    	John Bryant                    	94587 Union City (Alameda county)                              	6077 641 338     	433-35-9049            
1990    	John Bryant                    	96797 Waipahu (Honolulu county)                                	9228 006 527     	869-84-3201            
1991    	John Buchanan                  	10023 New York City (New York county)                          	7610 277 026     	700-73-8325            
1992    	John Buchanan                  	30096 Duluth (Gwinnett county)                                 	3728 243 462     	602-61-0359            
1993    	John Buchanan                  	42101 Bowling Green (Warren county)                            	4017 909 794     	936-87-2047            
1994    	John Buchanan                  	75228 Dallas (Dallas county)                                   	2174 761 374     	182-49-2815            
1995    	John Buchanan                  	85035 Phoenix (Maricopa county)                                	9185 999 303     	339-79-4190            
1996    	John Buchanan                  	90037 Los Angeles (Los Angeles county)                         	6028 845 803     	138-27-4672            
1997    	John Buchanan                  	91702 Azusa (Los Angeles county)                               	3264 756 102     	724-98-1840            
1998    	John Buchanan                  	92336 Fontana (San Bernardino county)                          	5807 672 301     	072-50-5543            
1999    	John Buchanan                  	93291 Visalia (Tulare county)                                  	9948 626 367     	037-19-7072            
2000    	John Buchanan                  	95051 Santa Clara (Santa Clara county)                         	4128 692 714     	087-27-8313            
2001    	John Buck                      	10457 Bronx (Bronx county)                                     	6073 438 088     	616-70-2319            
2002    	John Buck                      	11233 Brooklyn (Kings county)                                  	7048 893 276     	190-54-5646            
2003    	John Buck                      	33027 Hollywood (Broward county)                               	9604 581 222     	586-76-0370            
2004    	John Buck                      	46307 Crown Point (Lake county)                                	5425 017 957     	749-31-2268            
2005    	John Buck                      	78045 Laredo (Webb county)                                     	3860 418 511     	881-15-9206            
2006    	John Buck                      	78251 San Antonio (Bexar county)                               	4372 144 109     	861-72-7271            
2007    	John Buck                      	80134 Parker (Douglas county)                                  	5253 575 893     	551-83-6887            
2008    	John Buckley                   	30024 Suwanee (Gwinnett county)                                	5839 687 133     	100-84-2223            
2009    	John Buckley                   	33647 Tampa (Hillsborough county)                              	6524 451 836     	699-91-9561            
2010    	John Buckley                   	60608 Chicago (Cook county)                                    	3063 355 432     	369-59-3760            
2011    	John Buckley                   	78249 San Antonio (Bexar county)                               	6839 322 957     	510-80-4059            
2012    	John Buckley                   	80013 Aurora (Arapahoe county)                                 	6552 805 705     	226-51-6707            
2013    	John Buckley                   	84404 Ogden (Weber county)                                     	1064 283 178     	519-49-0433            
2014    	John Buckley                   	92683 Westminster (Orange county)                              	1384 112 351     	672-80-7580            
2015    	John Buckley                   	94015 Daly City (San Mateo county)                             	1271 841 665     	272-60-1438            
2016    	John Buckley                   	94509 Antioch (Contra Costa county)                            	5622 370 716     	044-72-4763            
2017    	John Bullock                   	11210 Brooklyn (Kings county)                                  	2279 241 875     	182-51-3605            
2018    	John Bullock                   	30043 Lawrenceville (Gwinnett county)                          	5844 651 180     	841-11-6687            
2019    	John Bullock                   	73099 Yukon (Canadian county)                                  	8994 975 205     	520-06-0522            
2020    	John Bullock                   	77429 Cypress (Harris county)                                  	5847 478 017     	997-48-9886            
2021    	John Bullock                   	80634 Greeley (Weld county)                                    	5964 698 537     	101-29-2461            
2022    	John Bullock                   	84043 Lehi (Utah county)                                       	1855 283 831     	844-13-1841            
2023    	John Bullock                   	92105 San Diego (San Diego county)                             	8487 841 165     	747-53-9712            
2024    	John Bullock                   	92201 Indio (Riverside county)                                 	2773 353 757     	865-18-4940            
2025    	John Bullock                   	93905 Salinas (Monterey county)                                	3743 863 340     	944-98-6842            
2026    	John Burch                     	11230 Brooklyn (Kings county)                                  	8786 687 813     	973-53-5435            
2027    	John Burch                     	43026 Hilliard (Franklin county)                               	9143 382 985     	646-26-0224            
2028    	John Burch                     	44256 Medina (Medina county)                                   	6252 068 544     	327-56-5477            
2029    	John Burch                     	97701 Bend (Deschutes county)                                  	2158 849 999     	660-67-9745            
2030    	John Burgess                   	10314 Staten Island (Richmond county)                          	9107 948 985     	448-28-6662            
2031    	John Burgess                   	11221 Brooklyn (Kings county)                                  	1415 703 153     	778-10-7165            
2032    	John Burgess                   	28314 Fayetteville (Cumberland county)                         	5581 042 882     	036-08-2314            
2033    	John Burgess                   	78521 Brownsville (Cameron county)                             	2797 555 745     	829-49-0359            
2034    	John Burgess                   	79938 El Paso (El Paso county)                                 	2914 526 842     	918-29-7562            
2035    	John Burgess                   	85364 Yuma (Yuma county)                                       	5904 237 863     	181-13-0195            
2036    	John Burgess                   	92105 San Diego (San Diego county)                             	7757 395 987     	892-95-0476            
2037    	John Burgess                   	976 Trujillo Alto (Trujillo Alto county)                       	9689 207 024     	941-97-5361            
2038    	John Burke                     	10452 Bronx (Bronx county)                                     	1313 179 965     	381-91-9022            
2039    	John Burke                     	10462 Bronx (Bronx county)                                     	3990 503 127     	172-16-3019            
2040    	John Burke                     	28027 Concord (Cabarrus county)                                	4922 064 751     	316-49-2298            
2041    	John Burke                     	30062 Marietta (Cobb county)                                   	2165 623 458     	140-35-6465            
2042    	John Burke                     	30906 Augusta (Richmond county)                                	6030 297 940     	712-11-2684            
2043    	John Burke                     	43123 Grove City (Franklin county)                             	4634 805 045     	568-02-7510            
2044    	John Burke                     	77494 Katy (Fort Bend county)                                  	1031 227 623     	211-04-5968            
2045    	John Burke                     	78660 Pflugerville (Travis county)                             	8929 148 179     	722-27-1587            
2046    	John Burke                     	84015 Clearfield (Davis county)                                	8564 858 480     	208-84-2018            
2047    	John Burke                     	90011 Los Angeles (Los Angeles county)                         	4202 878 755     	159-22-6773            
2048    	John Burke                     	90805 Long Beach (Los Angeles county)                          	1178 996 304     	490-41-4870            
2049    	John Burke                     	926 San Juan (San Juan county)                                 	7556 471 049     	188-23-6402            
2050    	John Burke                     	97006 Beaverton (Washington county)                            	3651 669 826     	601-81-5448            
2051    	John Burnett                   	30096 Duluth (Gwinnett county)                                 	6883 509 668     	492-35-9593            
2052    	John Burnett                   	77494 Katy (Fort Bend county)                                  	7013 624 243     	199-86-8594            
2053    	John Burnett                   	78660 Pflugerville (Travis county)                             	1316 086 837     	701-79-0935            
2054    	John Burnett                   	84404 Ogden (Weber county)                                     	7782 081 860     	448-57-4543            
2055    	John Burnett                   	92336 Fontana (San Bernardino county)                          	4435 958 050     	228-19-9583            
2056    	John Burnett                   	92703 Santa Ana (Orange county)                                	6702 945 338     	958-30-3139            
2057    	John Burnett                   	93727 Fresno (Fresno county)                                   	8889 776 894     	413-39-1088            
2058    	John Burns                     	10457 Bronx (Bronx county)                                     	3023 678 057     	221-49-3682            
2059    	John Burns                     	10462 Bronx (Bronx county)                                     	4471 827 606     	143-30-3294            
2060    	John Burns                     	10467 Bronx (Bronx county)                                     	2195 169 095     	201-39-7021            
2061    	John Burns                     	11206 Brooklyn (Kings county)                                  	1506 445 843     	192-42-0813            
2062    	John Burns                     	11209 Brooklyn (Kings county)                                  	7624 390 659     	336-33-1271            
2063    	John Burns                     	11210 Brooklyn (Kings county)                                  	1323 181 410     	033-19-3343            
2064    	John Burns                     	11230 Brooklyn (Kings county)                                  	8419 850 286     	977-63-5148            
2065    	John Burns                     	11233 Brooklyn (Kings county)                                  	2625 311 159     	837-16-3400            
2066    	John Burns                     	11368 Corona (Queens county)                                   	6399 400 745     	544-13-2989            
2067    	John Burns                     	11372 Jackson Heights (Queens county)                          	1220 252 282     	587-03-3027            
2068    	John Burns                     	11372 Jackson Heights (Queens county)                          	1432 097 382     	683-38-7053            
2069    	John Burns                     	20019 Washington (District Of Columbia county)                 	7273 686 608     	500-26-1145            
2070    	John Burns                     	21117 Owings Mills (Baltimore county)                          	3658 141 040     	488-62-6691            
2071    	John Burns                     	21740 Hagerstown (Washington county)                           	1219 588 919     	251-19-5026            
2072    	John Burns                     	23462 Virginia Beach (Virginia Beach City county)              	4393 119 000     	602-89-2397            
2073    	John Burns                     	2360 Plymouth (Plymouth county)                                	5872 556 943     	331-35-5630            
2074    	John Burns                     	28027 Concord (Cabarrus county)                                	1495 088 964     	303-63-7091            
2075    	John Burns                     	33313 Fort Lauderdale (Broward county)                         	9044 025 872     	734-16-3682            
2076    	John Burns                     	37013 Antioch (Davidson county)                                	6964 538 815     	072-78-9563            
2077    	John Burns                     	40475 Richmond (Madison county)                                	2932 187 332     	078-55-8544            
2078    	John Burns                     	44060 Mentor (Lake county)                                     	5992 661 208     	603-35-5542            
2079    	John Burns                     	60641 Chicago (Cook county)                                    	1047 189 193     	461-39-3671            
2080    	John Burns                     	75035 Frisco (Collin county)                                   	7423 671 535     	446-45-7298            
2081    	John Burns                     	76028 Burleson (Johnson county)                                	5766 164 759     	145-04-4220            
2082    	John Burns                     	77083 Houston (Harris county)                                  	3254 212 029     	399-69-4590            
2083    	John Burns                     	77494 Katy (Fort Bend county)                                  	1524 913 316     	004-93-4334            
2084    	John Burns                     	80134 Parker (Douglas county)                                  	6229 495 495     	381-69-5931            
2085    	John Burns                     	85035 Phoenix (Maricopa county)                                	9746 153 162     	147-32-4455            
2086    	John Burns                     	87121 Albuquerque (Bernalillo county)                          	9169 543 623     	047-65-3334            
